分區業務組別代碼	醫事機構代碼	權屬別名稱	醫事機構名稱	機構地址	電話區域號碼	電話號碼	特約類別	型態別代碼	醫事機構種類	終止合約或歇業日期	原始合約起始日期
1	5931132405	其他	小倉藥局	新北市土城區青雲路１９０號１樓	2	22744257	5	1	B		20070831
1	5931132487	其他	鄭家藥局	新北市土城區清水路１２７號１樓	2	22640005	5	1	B	20230722	20110622
1	5931132496	其他	惠蒼藥局	新北市土城區中央路２段２１６號１樓	2	22606812	5	1	B		20080620
1	5931132538	其他	宏奇藥局	新北市土城區延吉街１２６號１樓	2	82619585	5	1	B		20081217
1	5931132576	其他	佑安藥局	新北市土城區清水路３３４號２樓	2	22643960	5	2	B		20090327
1	5931132594	其他	元蒼藥局	新北市土城區學府路１段６９號１樓	2	22733868	5	1	B		20090804
1	5931132601	其他	吉城大藥局	新北市土城區學府路１段２０５號１樓	2	22626870	5	1	B		20091203
1	5931132610	其他	久安藥局	新北市土城區廣明街７０號１樓	2	89671097	5	1	B		20091215
1	5931132629	其他	育佳藥局	新北市土城區金城路２段２４２巷７號１樓	2	22645692	5	1	B		20100107
1	5931132647	其他	舒民藥局	新北市土城區明德路１段３５號２樓	2	22748654	5	1	B	20240430	20100301
1	5931132683	其他	家庭藥師連鎖藥局	新北市土城區裕生路８號１、２樓	2	22633601	5	1	B		20100526
1	5931132727	其他	順儷藥師藥局	新北市土城區延和路１６之３號１樓	2	22648655	5	1	B	20220920	20100910
1	5931132736	其他	大眾藥局	新北市土城區明峰街６巷１號	2	22666057	5	1	B		20101001
1	5931132781	其他	德隆藥局	新北市土城區裕民路１５３號１樓	2	22656056	5	1	B		20101220
1	5931132807	其他	健業藥局	新北市土城區中央路２段２２３－１０號	2	22704798	5	1	B		20110322
1	5931132816	其他	大康藥局	新北市土城區學府路１段７２號２樓	2	22738004	5	1	B		20110412
1	5931132852	其他	佳霖藥局	新北市土城區學府路１段１７０號１樓	2	22641425	5	1	B		20110617
1	5931132870	其他	健群藥局	新北市土城區裕民路８０號２樓	2	22634747	5	2	B		20110708
1	5931132914	其他	健鼎藥局	新北市土城區學府路１段１１７號	2	22633469	5	1	B	20230301	20120220
1	5931132932	其他	全家健康藥局	新北市土城區中央路４段２８８號	2	22678143	5	1	B		20120309
1	5931132950	其他	美康藥妝藥局	新北市土城區延吉街２５４號１樓	2	22616868	5	1	B		20120510
1	5931133019	其他	學府松藥局	新北市土城區學府路１段３８號１、２樓	2	82628665	5	1	B		20121218
1	5931133037	其他	國安健保藥局	新北市土城區延和路１０９號１樓	2	22614933	5	1	B		20130305
1	5931133046	其他	大業藥局	新北市土城區青仁路４１號	2	22626791	5	1	B		20130809
1	5931133064	其他	城康藥局	新北市土城區中央路２段２號１、２樓	2	22628171	5	1	B	20221220	20130911
1	5931133108	其他	三豐藥局	新北市土城區永豐路１３５巷８號	2	22733766	5	1	B	20251105	20140515
1	5931133126	其他	成康藥局	新北市土城區學府路１段１８８號１樓	2	22706596	5	1	B		20140708
1	5931133135	其他	順儷明德藥局	新北市土城區明德路２段１７７號１樓	2	22644779	5	1	B	20220418	20140716
1	5931133171	其他	誠恩藥局	新北市土城區金城路３段１３７號１樓	2	22665533	5	2	B	20240701	20141014
1	5931133199	其他	陽光活力藥局	新北市土城區延和路１０３號１樓	2	22610590	5	1	B		20150126
1	5931133206	其他	樂利藥局	新北市土城區裕民路７７號１樓	2	22630092	5	1	B		20150202
1	5931133331	其他	城安大藥局	新北市土城區金城路３段４０號	2	22646561	5	1	B		20160331
1	5931133340	其他	大欣藥局	新北市土城區裕民路２５１號	2	22653208	5	1	B		20160415
1	5931133359	其他	麗膚藥局	新北市土城區金城路３段１６４號１樓	2	22640600	5	1	B	20230901	20160901
1	5931133395	其他	順儷金城藥局	新北市土城區金城路３段１４７號１樓	2	22621590	5	1	B		20170531
1	5931133439	其他	志仁藥局	新北市土城區學府路１段１０２號１樓	2	22737222	5	1	B		20190122
1	5931133457	其他	博盛健保藥局	新北市土城區立德路６６號２樓	2	22622331	5	1	B	20240903	20190415
1	5931133500	其他	菩提藥局	新北市土城區延和路１１４號１樓	2	22624866	5	2	B	20231012	20190705
1	5931133519	其他	埔銓藥局	新北市土城區裕民路１６４號１、２樓	2	22630230	5	1	B		20191031
1	5931133537	其他	裕生藥局	新北市土城區裕生路４號夾層樓	2	22705661	5	1	B		20191218
1	5931133546	其他	宏林保健藥局	新北市土城區裕民路１３４號（１樓）	2	82615919	5	1	B	20251203	20200303
1	5931133555	其他	活力藥局	新北市土城區學府路１段１５８號１樓	2	22739977	5	1	B	20220830	20200313
1	5931133564	其他	城恩藥局	新北市土城區學成路３４號１樓	2	22735808	5	1	B		20200409
1	5931133582	其他	一心藥局	新北市土城區學府路１段２３６號（１樓）	2	22630110	5	1	B		20200708
1	5931133591	其他	土城人藥局	新北市土城區中央路２段２１３巷２號１樓	2	22705068	5	2	B	20230322	20210323
1	5931133608	其他	土城金城藥局	新北市土城區裕民路２８０號１、２樓	2	22631616	5	1	B	20220210	20210406
1	5931133617	其他	芮櫟頂埔大藥局	新北市土城區中央路４段３０號１樓	2	22677888	5	1	B		20210521
1	5931133626	其他	優嘉藥師連鎖藥局	新北市土城區中央路２段１１７號１樓	2	82629788	5	1	B		20210805
1	5931133635	其他	順儷學府藥局	新北市土城區學府路１段１４４巷２號１樓	2	22701979	5	1	B	20230725	20210914
1	5931133644	其他	貓頭鷹藥妝藥局	新北市土城區中央路３段８８、９０號１樓	2	22695659	5	1	B		20211018
1	5931133653	其他	家泰藥局	新北市土城區青雲路１８１號１、２樓	2	22749490	5	1	B		20211102
1	5931133662	其他	中央藥局	新北市土城區中央路２段８４、８６號（１樓）	2	22630345	5	1	B	20220527	20211122
1	5931133671	其他	升立藥局	新北市土城區明德路２段１９５號１樓	2	22605158	5	1	B		20211214
1	5931133680	其他	土城金城藥局	新北市土城區裕民路２８０號１、２樓	2	22631616	5	1	B		20220210
1	5931133699	其他	順儷明德藥局	新北市土城區明德路２段１７７號１樓	2	22644779	5	1	B	20230410	20220418
1	5931133706	其他	中央藥局	新北市土城區中央路２段８４、８６號（１樓）	2	22630345	5	1	B	20240617	20220527
1	5931133715	其他	瑞益藥局	新北市土城區廣明街６３巷４號１樓	2	89668598	5	1	B		20220804
1	5931133724	其他	活力藥局	新北市土城區學府路１段１５８號１樓	2	22739977	5	1	B		20220830
1	5931133733	其他	康是美城美藥局	新北市土城區中央路２段１８１號１、２樓及１８３號２樓	2	22662644	5	1	B		20220914
1	5931133742	其他	順儷藥師藥局	新北市土城區延和路１６之３號１樓	2	22648655	5	1	B		20220920
1	5931133751	其他	城康藥局	新北市土城區中央路２段２號１、２樓	2	22628171	5	1	B		20221220
1	5931133760	其他	健鼎藥局	新北市土城區學府路１段１１７號１樓	2	22633469	5	1	B		20230301
1	5931133779	其他	土城人藥局	新北市土城區中央路２段２１３巷２號１樓	2	22705068	5	1	B		20230322
1	5931133788	其他	順儷明德藥局	新北市土城區明德路２段１７７號１樓	2	22644779	5	1	B	20240115	20230410
1	5931133797	其他	欣?藥局	新北市土城區學士路４２３號１樓	2	82617996	5	1	B		20230501
1	5931133804	其他	郝藥局	新北市土城區中正路６６號１樓	2	82601788	5	1	B		20230607
1	5931133813	其他	廣一藥局	新北市土城區廣明街５６號１樓	2	89662252	5	2	B		20230711
1	5931133822	其他	順儷學府藥局	新北市土城區學府路１段１４４巷２號１樓	2	22701979	5	1	B	20240115	20230725
1	5931133831	其他	芮櫟土醫大藥局	新北市土城區金城路１段２５７號１樓	2	22736777	5	1	B	20240826	20230824
1	5931133840	其他	麗膚藥局	新北市土城區金城路３段１６４號１樓	2	22640600	5	1	B		20230901
1	5931133859	其他	躍獅祥龍藥局	新北市土城區中央路１段１４６號１樓	2	22705255	5	1	B		20231102
1	5931133868	其他	心願藥局	新北市土城區金城路３段４３號１樓	2	82733043	5	1	B		20231207
1	5931133877	其他	天明熊麻吉中西藥局	新北市土城區龍山一街１５號１樓	2	82615771	5	1	B		20231225
1	5931133895	其他	美康金城藥局	新北市土城區金城路３段２５７號１樓	2	22700259	5	1	B		20240111
1	5931133902	其他	順儷明德藥局	新北市土城區明德路２段１７７號１樓	2	22644779	5	1	B		20240115
1	5931133911	其他	順儷學府藥局	新北市土城區學府路１段１４４巷２號１樓	2	22701979	5	1	B	20250826	20240115
1	5931133920	其他	和欣健保藥局	新北市土城區學府路１段５７號１樓	2	22608555	5	1	B		20240320
1	5931133948	其他	躍獅佳信藥局	新北市土城區學府路２段３５７號１樓	2	77179772	5	1	B		20240613
1	5931133957	其他	維力健保藥局	新北市土城區裕民路１７８號２樓	2	22600555	5	1	B		20240614
1	5931133966	其他	中央藥局	新北市土城區中央路２段８４、８６號（１樓）	2	22630345	5	1	B		20240617
1	5931133975	其他	舒民藥局	新北市土城區明德路１段３５號２樓	2	22638539	5	1	B		20240625
1	5931133984	其他	誠恩藥局	新北市土城區金城路３段１３７號１樓	2	22665533	5	1	B		20240701
1	5931133993	其他	土城耀勝藥局	新北市土城區立雲街５巷３號１樓	2	22600228	5	1	B	20250206	20240814
1	5931134007	其他	美康中央藥局	新北市土城區中央路４段２６號１樓、２８號１樓	2	22688068	5	1	B		20240815
1	5931134016	其他	博盛健保藥局	新北市土城區立德路６６號２樓	2	22622331	5	1	B		20240903
1	5931134025	其他	佳佳藥局	新北市土城區中央路２段２２３之９號２樓	2	82614558	5	1	B	20241202	20241009
1	5931134034	其他	土城中央藥局	新北市土城區中央路２段６１巷１１號１樓	2	82732533	5	1	B		20241104
1	5931134043	其他	佳佳藥局	新北市土城區中央路２段２２３之９號２樓	2	82614558	5	1	B		20241202
1	5931134052	其他	土城耀勝藥局	新北市土城區立雲街５巷３號１樓	2	22600228	5	1	B	20250416	20250206
1	5931134070	其他	土城耀勝藥局	新北市土城區立雲街５巷３號１樓	2	22600228	5	1	B	20251120	20250416
1	5931134098	其他	順儷學府藥局	新北市土城區學府路１段１４４巷２號１樓	2	22701979	5	1	B		20251020
1	5931134105	其他	三豐藥局	新北市土城區永豐路１３５巷８號１樓	2	22733766	5	1	B		20251105
1	5931140096	其他	華信藥局	新北市蘆洲區民族路１５４號１樓	2	22898116	5	1	B		19970331
1	5931140112	其他	施藥局	新北市蘆洲區信義路２３０號	2	22814624	5	2	B		19960530
1	5931140121	其他	大政藥局	新北市蘆洲區中山二路７５號１樓	2	22811126	5	2	B		19960530
1	5931140130	其他	欣泰藥局	新北市蘆洲區民族路４０７號	2	22810177	5	2	B		19960821
1	5931140158	其他	全民藥局	新北市蘆洲區中山一路２０１、２０３號	2	22837168	5	1	B		20100222
1	5931140201	其他	理方藥局	新北市蘆洲區長安街６７號	2	22830704	5	1	B		19960821
1	5931140229	其他	天士藥局	新北市蘆洲區中正路３６號	2	22818227	5	1	B		19960530
1	5931140238	其他	謚安中西藥局	新北市蘆洲區永平街６號	2	22836375	5	1	B		19960530
1	5931140318	其他	慧安藥局	新北市蘆洲區長安街２１４號１樓	2	28477845	5	1	B		19990407
1	5931140372	其他	上群藥師藥局	新北市蘆洲區民族路２８７號１樓	2	22898275	5	1	B		20051125
1	5931140416	其他	松伯藥局	新北市蘆洲區中山二路２號	2	82850852	5	1	B	20230721	20020619
1	5931141502	其他	蘆洲陳大藥局	新北市蘆洲區長安街９５號	2	22836224	5	1	B		20061030
1	5931141520	其他	長安藥局	新北市蘆洲區中華街６７號１樓	2	28485560	5	2	B		20020227
1	5931141557	其他	龍成藥局	新北市蘆洲區民族路５３號	2	82857868	5	1	B		20020524
1	5931141637	其他	華興藥師藥局	新北市蘆洲區中山一路１８４號１樓	2	22893899	5	1	B		20070720
1	5931141708	其他	保成藥局	新北市蘆洲區長安街２０５號１樓	2	28479802	5	1	B		20050221
1	5931141726	其他	松展多利日式連鎖藥粧藥局	新北市蘆洲區民族路１６１號	2	22882586	5	1	B		20050512
1	5931141744	其他	慶明藥局	新北市蘆洲區中山二路４６巷４號２樓	2	22855740	5	1	B		20050520
1	5931141799	其他	群欣藥局	新北市蘆洲區長安街１１８號２樓	2	22894815	5	1	B		20050728
1	5931141860	其他	北聯藥局	新北市蘆洲區民族路４５６號１樓	2	82866873	5	1	B		20080520
1	5931141904	其他	杏昌藥局	新北市蘆洲區民族路８６號	2	82831985	5	1	B		20070112
1	5931141913	其他	隆生藥局	新北市蘆洲區民族路５２號１樓	2	22814653	5	2	B		20070103
1	5931141922	其他	和泰藥師藥局	新北市蘆洲區復興路６９號１樓	2	22859818	5	1	B	20251002	20110110
1	5931141959	其他	長榮大藥局	新北市蘆洲區長榮路５１號	2	82863837	5	2	B		20070511
1	5931141986	其他	全佑藥局	新北市蘆洲區三民路１１號１樓	2	22833032	5	1	B		20070815
1	5931142018	其他	福您安中西藥局	新北市蘆洲區長安街２４６巷６號１樓	2	82858322	5	1	B		20071211
1	5931142072	其他	達特藥局	新北市蘆洲區復興路６２號	2	82825004	5	1	B		20081107
1	5931142081	其他	威仕康藥局	新北市蘆洲區民權路１２２號１樓	2	82853277	5	1	B	20220322	20090330
1	5931142090	其他	泰明藥局	新北市蘆洲區長榮路６７號	2	22898655	5	2	B		20090210
1	5931142116	其他	龍安藥局	新北市蘆洲區復興路６７號１樓	2	22850310	5	1	B		20090706
1	5931142161	其他	廷升藥局	新北市蘆洲區中正路１２２號１樓	2	22827670	5	1	B		20100517
1	5931142241	其他	永恩健康藥局	新北市蘆洲區民族路４１４號１樓	2	22880379	5	1	B		20111111
1	5931142296	其他	蓁美健康藥局	新北市蘆洲區九芎街９０巷２１號	2	22827527	5	1	B		20120620
1	5931142303	其他	康群生活藥局	新北市蘆洲區中正路１０５號１樓	2	82835630	5	1	B		20120629
1	5931142367	其他	蘋果藥妝藥局	新北市蘆洲區光華路１７２號１樓	2	22812162	5	1	B		20130225
1	5931142394	其他	常喜藥局	新北市蘆洲區中正路１４０號	2	82862976	5	1	B	20230801	20130711
1	5931142429	其他	世全藥局	新北市蘆洲區民生街１３３號１樓	2	22817386	5	1	B		20130927
1	5931142447	其他	三鐵藥局	新北市蘆洲區信義路２２６號１樓	2	82822729	5	1	B		20131127
1	5931142509	其他	萊康連鎖藥局	新北市蘆洲區中正路１２６號１樓	2	82867383	5	1	B		20140909
1	5931142554	其他	宏祐藥局	新北市蘆洲區復興路２０２號１樓	2	82815252	5	1	B		20150417
1	5931142572	其他	幸安藥局	新北市蘆洲區中山二路５３號１樓	2	82835389	5	1	B		20150507
1	5931142634	其他	華安大藥局	新北市蘆洲區長安街４８號１樓	2	22881168	5	2	B		20150701
1	5931142643	其他	知達健保藥局	新北市蘆洲區長榮路５０２號１樓	2	22897753	5	1	B		20150703
1	5931142670	其他	陽光幸福藥局	新北市蘆洲區重陽街８８號１樓	2	28486566	5	1	B		20151013
1	5931142723	其他	健群藥局	新北市蘆洲區中華街７１號２樓	2	28483575	5	1	B		20160407
1	5931142778	其他	芯聯藥局	新北市蘆洲區民族路２１０號	2	82866803	5	1	B		20161109
1	5931142796	其他	乙安藥局	新北市蘆洲區中原路６、８號１樓	2	22888277	5	1	B		20161117
1	5931142849	其他	康泉藥師藥局	新北市蘆洲區集賢路２２２－４號１樓	2	28476990	5	1	B		20170721
1	5931142858	其他	愛佳健保藥局	新北市蘆洲區長榮路７５號１樓	2	22825835	5	1	B		20170718
1	5931142901	其他	快樂藥局長榮店	新北市蘆洲區長榮路６０號１樓	2	22813567	5	1	B		20171219
1	5931142983	其他	健安健保藥局	新北市蘆洲區長安街２６３號１樓	2	22827773	5	1	B		20180702
